mode,effect_sd,lag_min,seed,horizon_min,p_value,positive_folds,post_only,pre_only,pass_bonferroni
null,0.0,,352,120,0.08978271484375,3.0,10.0,4.0,False
null_any,0.0,,352,0,,,,,False
null,0.0,,353,30,0.29052734375,2.0,8.0,5.0,False
null,0.0,,353,60,0.4999999999999999,1.0,8.0,7.0,False
null,0.0,,353,120,0.696380615234375,1.0,7.0,8.0,False
null_any,0.0,,353,0,,,,,False
null,0.0,,354,30,0.9977874755859375,0.0,4.0,15.0,False
null,0.0,,354,60,0.9999275207519531,0.0,2.0,16.0,False
null,0.0,,354,120,0.940765380859375,1.0,5.0,10.0,False
null_any,0.0,,354,0,,,,,False
null,0.0,,355,30,0.8203582763671875,0.0,8.0,11.0,False
null,0.0,,355,60,0.8338470458984375,1.0,7.0,10.0,False
null,0.0,,355,120,0.953857421875,0.0,4.0,9.0,False
null_any,0.0,,355,0,,,,,False
null,0.0,,356,30,0.7482776641845703,0.0,9.0,11.0,False
null,0.0,,356,60,0.5,2.0,10.0,9.0,False
null,0.0,,356,120,0.696380615234375,2.0,7.0,8.0,False
null_any,0.0,,356,0,,,,,False
null,0.0,,357,30,0.5927352905273438,2.0,9.0,9.0,False
null,0.0,,357,60,0.33181190490722656,3.0,12.0,9.0,False
null,0.0,,357,120,0.7727508544921875,1.0,7.0,9.0,False
null_any,0.0,,357,0,,,,,False
null,0.0,,358,30,0.3505540192127228,2.0,15.0,12.0,False
null,0.0,,358,60,0.7382664680480957,1.0,10.0,12.0,False
null,0.0,,358,120,0.84912109375,1.0,6.0,9.0,False
null_any,0.0,,358,0,,,,,False
null,0.0,,359,30,0.29052734375,2.0,8.0,5.0,False
null,0.0,,359,60,0.41190147399902344,2.0,11.0,9.0,False
null,0.0,,359,120,0.828125,1.0,4.0,6.0,False
null_any,0.0,,359,0,,,,,False
null,0.0,,360,30,0.7727508544921875,1.0,7.0,9.0,False
null,0.0,,360,60,0.9282684326171875,0.0,6.0,11.0,False
null,0.0,,360,120,0.84912109375,0.0,6.0,9.0,False
null_any,0.0,,360,0,,,,,False
null,0.0,,361,30,0.34501898288726807,2.0,14.0,11.0,False
null,0.0,,361,60,0.5805901288986206,2.0,12.0,12.0,False
null,0.0,,361,120,0.5927352905273438,2.0,9.0,9.0,False
null_any,0.0,,361,0,,,,,False
null,0.0,,362,30,0.5,2.0,10.0,9.0,False
null,0.0,,362,60,0.9793052673339844,0.0,6.0,14.0,False
null,0.0,,362,120,0.78802490234375,0.0,6.0,8.0,False
null_any,0.0,,362,0,,,,,False
null,0.0,,363,30,0.1796417236328125,3.0,12.0,7.0,False
null,0.0,,363,60,0.13158798217773438,2.0,13.0,7.0,False
null,0.0,,363,120,0.21197509765625,3.0,9.0,5.0,False
null_any,0.0,,363,0,,,,,False
null,0.0,,364,30,0.7482776641845703,1.0,9.0,11.0,False
null,0.0,,364,60,0.4018096923828125,2.0,9.0,7.0,False
null,0.0,,364,120,0.5,1.0,5.0,4.0,False
null_any,0.0,,364,0,,,,,False
null,0.0,,365,30,0.3238029479980469,2.0,11.0,8.0,False
null,0.0,,365,60,0.41190147399902344,2.0,11.0,9.0,False
null,0.0,,365,120,0.61279296875,1.0,6.0,6.0,False
null_any,0.0,,365,0,,,,,False
null,0.0,,366,30,0.88671875,0.0,4.0,7.0,False
null,0.0,,366,60,0.9754791259765625,0.0,5.0,12.0,False
null,0.0,,366,120,0.5,1.0,7.0,6.0,False
null_any,0.0,,366,0,,,,,False
null,0.0,,367,30,0.9713134765625,0.0,4.0,10.0,False
null,0.0,,367,60,0.7596588134765625,2.0,8.0,10.0,False
null,0.0,,367,120,0.696380615234375,2.0,7.0,8.0,False
null_any,0.0,,367,0,,,,,False
null,0.0,,368,30,0.8684120178222656,1.0,8.0,12.0,False
null,0.0,,368,60,0.8338470458984375,1.0,7.0,10.0,False
null,0.0,,368,120,0.940765380859375,1.0,5.0,10.0,False
null_any,0.0,,368,0,,,,,False
null,0.0,,369,30,0.5840940475463867,0.0,11.0,11.0,False
null,0.0,,369,60,0.5,2.0,13.0,12.0,False
null,0.0,,369,120,0.2517223358154297,2.0,12.0,8.0,False
null_any,0.0,,369,0,,,,,False
null,0.0,,370,30,0.21197509765625,3.0,9.0,5.0,False
null,0.0,,370,60,0.5,2.0,15.0,14.0,False
null,0.0,,370,120,0.8810577392578125,1.0,7.0,11.0,False
null_any,0.0,,370,0,,,,,False
null,0.0,,371,30,0.98455810546875,0.0,5.0,13.0,False
null,0.0,,371,60,0.9979095458984375,0.0,3.0,13.0,False
null,0.0,,371,120,0.88671875,1.0,4.0,7.0,False
null_any,0.0,,371,0,,,,,False
null,0.0,,372,30,0.057659149169921875,2.0,14.0,6.0,False
null,0.0,,372,60,0.395263671875,1.0,8.0,6.0,False
null,0.0,,372,120,0.9615936279296875,1.0,5.0,11.0,False
null_any,0.0,,372,0,,,,,False
null,0.0,,373,30,0.41190147399902344,2.0,11.0,9.0,False
null,0.0,,373,60,0.8949801921844482,1.0,9.0,14.0,False
null,0.0,,373,120,0.604736328125,2.0,7.0,7.0,False
null_any,0.0,,373,0,,,,,False
null,0.0,,374,30,0.84912109375,1.0,6.0,9.0,False
null,0.0,,374,60,0.9866981506347656,0.0,6.0,15.0,False
null,0.0,,374,120,0.8810577392578125,1.0,7.0,11.0,False
null_any,0.0,,374,0,,,,,False
null,0.0,,375,30,0.0384063720703125,4.0,12.0,4.0,False
null,0.0,,375,60,0.5927352905273438,1.0,9.0,9.0,False
null,0.0,,375,120,0.3145294189453125,3.0,10.0,7.0,False
null_any,0.0,,375,0,,,,,False
null,0.0,,376,30,0.5,2.0,11.0,10.0,False
null,0.0,,376,60,0.5981903076171875,2.0,8.0,8.0,False
null,0.0,,376,120,0.376953125,2.0,6.0,4.0,False
null_any,0.0,,376,0,,,,,False
null,0.0,,377,30,0.395263671875,2.0,8.0,6.0,False
null,0.0,,377,60,0.6761970520019531,2.0,9.0,10.0,False
null,0.0,,377,120,0.8338470458984375,1.0,7.0,10.0,False
null_any,0.0,,377,0,,,,,False
null,0.0,,378,30,0.84912109375,1.0,6.0,9.0,False
null,0.0,,378,60,0.9866981506347656,0.0,6.0,15.0,False
null,0.0,,378,120,0.8810577392578125,1.0,7.0,11.0,False
null_any,0.0,,378,0,,,,,False
null,0.0,,379,30,0.5,2.0,10.0,9.0,False
null,0.0,,379,60,0.4159059524536133,2.0,12.0,10.0,False
null,0.0,,379,120,0.696380615234375,1.0,7.0,8.0,False
null_any,0.0,,379,0,,,,,False
null,0.0,,380,30,0.5981903076171875,2.0,8.0,8.0,False
null,0.0,,380,60,0.33181190490722656,2.0,12.0,9.0,False
null,0.0,,380,120,0.6854705810546875,2.0,8.0,9.0,False
null_any,0.0,,380,0,,,,,False
null,0.0,,381,30,0.08978271484375,3.0,10.0,4.0,False
null,0.0,,381,60,0.30361938476562494,2.0,9.0,6.0,False
null,0.0,,381,120,0.29052734375,3.0,8.0,5.0,False
null_any,0.0,,381,0,,,,,False
null,0.0,,382,30,0.3145294189453125,2.0,10.0,7.0,False
null,0.0,,382,60,0.1796417236328125,3.0,12.0,7.0,False
null,0.0,,382,120,0.5,2.0,10.0,9.0,False
null_any,0.0,,382,0,,,,,False
null,0.0,,383,30,0.4018096923828125,2.0,9.0,7.0,False
null,0.0,,383,60,0.0384063720703125,4.0,12.0,4.0,False
null,0.0,,383,120,0.61279296875,3.0,6.0,6.0,False
null_any,0.0,,383,0,,,,,False
null,0.0,,384,30,0.19165515899658203,2.0,13.0,8.0,False
null,0.0,,384,60,0.2517223358154297,3.0,12.0,8.0,False
null,0.0,,384,120,0.5,2.0,11.0,10.0,False
null_any,0.0,,384,0,,,,,False
null,0.0,,385,30,0.787821888923645,1.0,11.0,14.0,False
null,0.0,,385,60,0.5805901288986206,2.0,12.0,12.0,False
null,0.0,,385,120,0.696380615234375,2.0,7.0,8.0,False
null_any,0.0,,385,0,,,,,False
null,0.0,,386,30,0.6854705810546875,2.0,8.0,9.0,False
null,0.0,,386,60,0.33181190490722656,3.0,12.0,9.0,False
null,0.0,,386,120,0.21197509765625,3.0,9.0,5.0,False
null_any,0.0,,386,0,,,,,False
null,0.0,,387,30,0.98455810546875,0.0,5.0,13.0,False
null,0.0,,387,60,0.5880985260009766,2.0,10.0,10.0,False
null,0.0,,387,120,0.2272491455078125,3.0,10.0,6.0,False
null_any,0.0,,387,0,,,,,False
null,0.0,,388,30,0.15087890624999997,3.0,10.0,5.0,False
null,0.0,,388,60,0.5880985260009766,1.0,10.0,10.0,False
null,0.0,,388,120,0.29052734375,2.0,8.0,5.0,False
null_any,0.0,,388,0,,,,,False
null,0.0,,389,30,0.8568606376647949,1.0,9.0,13.0,False
null,0.0,,389,60,0.5,1.0,10.0,9.0,False
null,0.0,,389,120,0.8665771484375,1.0,5.0,8.0,False
null_any,0.0,,389,0,,,,,False
null,0.0,,390,30,0.013301849365234375,4.0,16.0,5.0,True
null,0.0,,390,60,0.6854705810546875,2.0,8.0,9.0,False
null,0.0,,390,120,0.604736328125,2.0,7.0,7.0,False
null_any,0.0,,390,0,,,,,True
null,0.0,,391,30,0.2517223358154297,2.0,12.0,8.0,False
null,0.0,,391,60,0.03917694091796875,3.0,15.0,6.0,False
null,0.0,,391,120,0.0064697265625,3.0,12.0,2.0,True
null_any,0.0,,391,0,,,,,True
null,0.0,,392,30,0.9282684326171875,0.0,6.0,11.0,False
null,0.0,,392,60,0.9053764343261719,0.0,8.0,13.0,False
null,0.0,,392,120,0.78802490234375,2.0,6.0,8.0,False
null_any,0.0,,392,0,,,,,False
null,0.0,,393,30,0.9962310791015625,0.0,4.0,14.0,False
null,0.0,,393,60,0.9998626708984375,0.0,2.0,15.0,False
null,0.0,,393,120,0.940765380859375,1.0,5.0,10.0,False
null_any,0.0,,393,0,,,,,False
null,0.0,,394,30,0.0717315673828125,3.0,12.0,5.0,False
null,0.0,,394,60,0.21197509765625,2.0,9.0,5.0,False
null,0.0,,394,120,0.828125,1.0,4.0,6.0,False
null_any,0.0,,394,0,,,,,False
null,0.0,,395,30,0.8949432373046875,1.0,6.0,10.0,False
null,0.0,,395,60,0.5981903076171875,2.0,8.0,8.0,False
null,0.0,,395,120,0.8665771484375,1.0,5.0,8.0,False
null_any,0.0,,395,0,,,,,False
null,0.0,,396,30,0.3238029479980469,2.0,11.0,8.0,False
null,0.0,,396,60,0.41190147399902344,2.0,11.0,9.0,False
null,0.0,,396,120,0.61279296875,1.0,6.0,6.0,False
null_any,0.0,,396,0,,,,,False
null,0.0,,397,30,0.19165515899658203,3.0,13.0,8.0,False
null,0.0,,397,60,0.14313936233520508,3.0,14.0,8.0,False
null,0.0,,397,120,0.19165515899658203,3.0,13.0,8.0,False
null_any,0.0,,397,0,,,,,False
null,0.0,,398,30,0.0384063720703125,2.0,12.0,4.0,False
null,0.0,,398,60,0.40726470947265625,3.0,10.0,8.0,False
null,0.0,,398,120,0.4999999999999999,2.0,8.0,7.0,False
null_any,0.0,,398,0,,,,,False
null,0.0,,399,30,0.1796417236328125,2.0,12.0,7.0,False
null,0.0,,399,60,0.5,1.0,16.0,15.0,False
null,0.0,,399,120,0.9682159423828125,0.0,6.0,13.0,False
null_any,0.0,,399,0,,,,,False
null,0.0,,400,30,0.5927352905273438,2.0,9.0,9.0,False
null,0.0,,400,60,0.41190147399902344,2.0,11.0,9.0,False
null,0.0,,400,120,0.9375,0.0,2.0,5.0,False
null_any,0.0,,400,0,,,,,False
null,0.0,,401,30,0.2403411865234375,3.0,11.0,7.0,False
null,0.0,,401,60,0.33181190490722656,2.0,12.0,9.0,False
null,0.0,,401,120,0.2272491455078125,3.0,10.0,6.0,False
null_any,0.0,,401,0,,,,,False
null,0.0,,402,30,0.40726470947265625,1.0,10.0,8.0,False
null,0.0,,402,60,0.8684120178222656,1.0,8.0,12.0,False
null,0.0,,402,120,0.38720703125,2.0,7.0,5.0,False
null_any,0.0,,402,0,,,,,False
null,0.0,,403,30,0.9793052673339844,1.0,6.0,14.0,False
null,0.0,,403,60,0.951873779296875,0.0,6.0,12.0,False
null,0.0,,403,120,0.84912109375,0.0,6.0,9.0,False
null_any,0.0,,403,0,,,,,False
null,0.0,,404,30,0.7482776641845703,1.0,9.0,11.0,False
null,0.0,,404,60,0.8810577392578125,1.0,7.0,11.0,False
null,0.0,,404,120,0.98876953125,0.0,3.0,10.0,False
null_any,0.0,,404,0,,,,,False
null,0.0,,405,30,0.0245208740234375,4.0,13.0,4.0,False
null,0.0,,405,60,0.048126220703125,3.0,13.0,5.0,False
null,0.0,,405,120,0.30361938476562494,2.0,9.0,6.0,False
null_any,0.0,,405,0,,,,,False
null,0.0,,406,30,0.29052734375,2.0,8.0,5.0,False
null,0.0,,406,60,0.3238029479980469,2.0,11.0,8.0,False
null,0.0,,406,120,0.696380615234375,1.0,7.0,8.0,False
null_any,0.0,,406,0,,,,,False
null,0.0,,407,30,0.4018096923828125,3.0,9.0,7.0,False
null,0.0,,407,60,0.6854705810546875,0.0,8.0,9.0,False
null,0.0,,407,120,0.6854705810546875,1.0,8.0,9.0,False
null_any,0.0,,407,0,,,,,False
null,0.0,,408,30,0.951873779296875,1.0,6.0,12.0,False
null,0.0,,408,60,0.9680426716804504,0.0,8.0,16.0,False
null,0.0,,408,120,0.9164657592773438,1.0,7.0,12.0,False
null_any,0.0,,408,0,,,,,False
null,0.0,,409,30,0.5,2.0,9.0,8.0,False
null,0.0,,409,60,0.5880985260009766,3.0,10.0,10.0,False
null,0.0,,409,120,0.19384765625,3.0,8.0,4.0,False
null_any,0.0,,409,0,,,,,False
null,0.0,,410,30,0.0286865234375,3.0,11.0,3.0,False
null,0.0,,410,60,0.5927352905273438,1.0,9.0,9.0,False
null,0.0,,410,120,0.604736328125,2.0,7.0,7.0,False
null_any,0.0,,410,0,,,,,False
null,0.0,,411,30,0.09462356567382812,3.0,14.0,7.0,False
null,0.0,,411,60,0.0717315673828125,3.0,12.0,5.0,False
null,0.0,,411,120,0.29052734375,3.0,8.0,5.0,False
null_any,0.0,,411,0,,,,,False
null,0.0,,412,30,0.8810577392578125,1.0,7.0,11.0,False
null,0.0,,412,60,0.7975635528564453,1.0,10.0,13.0,False
null,0.0,,412,120,0.5,2.0,9.0,8.0,False
null_any,0.0,,412,0,,,,,False
null,0.0,,413,30,0.5,3.0,12.0,11.0,False
null,0.0,,413,60,0.5,2.0,11.0,10.0,False
null,0.0,,413,120,0.623046875,1.0,5.0,5.0,False
null_any,0.0,,413,0,,,,,False
null,0.0,,414,30,0.002171754837036133,3.0,18.0,4.0,True
null,0.0,,414,60,0.026239395141601562,3.0,16.0,6.0,False
null,0.0,,414,120,0.1189422607421875,3.0,12.0,6.0,False
null_any,0.0,,414,0,,,,,True
null,0.0,,415,30,0.9682159423828125,1.0,6.0,13.0,False
null,0.0,,415,60,0.4999999999999999,2.0,8.0,7.0,False
null,0.0,,415,120,0.80615234375,1.0,5.0,7.0,False
null_any,0.0,,415,0,,,,,False
null,0.0,,416,30,0.41190147399902344,2.0,11.0,9.0,False
null,0.0,,416,60,0.33181190490722656,2.0,12.0,9.0,False
null,0.0,,416,120,0.29052734375,1.0,8.0,5.0,False
null_any,0.0,,416,0,,,,,False
null,0.0,,417,30,0.09462356567382812,3.0,14.0,7.0,False
null,0.0,,417,60,0.0717315673828125,3.0,12.0,5.0,False
null,0.0,,417,120,0.29052734375,3.0,8.0,5.0,False
null_any,0.0,,417,0,,,,,False
null,0.0,,418,30,0.9282684326171875,1.0,6.0,11.0,False
null,0.0,,418,60,0.8684120178222656,2.0,8.0,12.0,False
null,0.0,,418,120,0.5,1.0,9.0,8.0,False
null_any,0.0,,418,0,,,,,False
null,0.0,,419,30,0.8949432373046875,0.0,6.0,10.0,False
null,0.0,,419,60,0.9423408508300781,0.0,7.0,13.0,False
null,0.0,,419,120,0.696380615234375,1.0,7.0,8.0,False
null_any,0.0,,419,0,,,,,False
null,0.0,,420,30,0.8810577392578125,1.0,7.0,11.0,False
null,0.0,,420,60,0.8684120178222656,2.0,8.0,12.0,False
null,0.0,,420,120,0.940765380859375,1.0,5.0,10.0,False
null_any,0.0,,420,0,,,,,False
null,0.0,,421,30,0.9053764343261719,1.0,8.0,13.0,False
null,0.0,,421,60,0.355535551905632,3.0,16.0,13.0,False
null,0.0,,421,120,0.696380615234375,1.0,7.0,8.0,False
null_any,0.0,,421,0,,,,,False
null,0.0,,422,30,0.6854705810546875,2.0,8.0,9.0,False
null,0.0,,422,60,0.3145294189453125,2.0,10.0,7.0,False
null,0.0,,422,120,0.30361938476562494,2.0,9.0,6.0,False
null_any,0.0,,422,0,,,,,False
null,0.0,,423,30,0.4159059524536133,2.0,12.0,10.0,False
null,0.0,,423,60,0.7293719053268433,1.0,11.0,13.0,False
null,0.0,,423,120,0.40726470947265625,2.0,10.0,8.0,False
null_any,0.0,,423,0,,,,,False
null,0.0,,424,30,0.5,2.0,11.0,10.0,False
null,0.0,,424,60,0.5805901288986206,3.0,12.0,12.0,False
null,0.0,,424,120,0.5,1.0,7.0,6.0,False
null_any,0.0,,424,0,,,,,False
null,0.0,,425,30,0.5,1.0,5.0,4.0,False
null,0.0,,425,60,0.3145294189453125,2.0,10.0,7.0,False
null,0.0,,425,120,0.828125,0.0,4.0,6.0,False
null_any,0.0,,425,0,,,,,False
null,0.0,,426,30,0.3145294189453125,2.0,10.0,7.0,False
null,0.0,,426,60,0.2517223358154297,1.0,12.0,8.0,False
null,0.0,,426,120,0.5927352905273438,1.0,9.0,9.0,False
null_any,0.0,,426,0,,,,,False
null,0.0,,427,30,0.2517223358154297,3.0,12.0,8.0,False
null,0.0,,427,60,0.19165515899658203,2.0,13.0,8.0,False
null,0.0,,427,120,0.5,1.0,10.0,9.0,False
null_any,0.0,,427,0,,,,,False
null,0.0,,428,30,0.7596588134765625,1.0,8.0,10.0,False
null,0.0,,428,60,0.7482776641845703,1.0,9.0,11.0,False
null,0.0,,428,120,0.78802490234375,1.0,6.0,8.0,False
null_any,0.0,,428,0,,,,,False
null,0.0,,429,30,0.7482776641845703,0.0,9.0,11.0,False
null,0.0,,429,60,0.8568606376647949,0.0,9.0,13.0,False
null,0.0,,429,120,0.8203582763671875,1.0,8.0,11.0,False
null_any,0.0,,429,0,,,,,False
null,0.0,,430,30,0.1189422607421875,2.0,12.0,6.0,False
null,0.0,,430,60,0.395263671875,1.0,8.0,6.0,False
null,0.0,,430,120,0.0063629150390625,4.0,14.0,3.0,True
null_any,0.0,,430,0,,,,,True
null,0.0,,431,30,0.3145294189453125,2.0,10.0,7.0,False
null,0.0,,431,60,0.3238029479980469,2.0,11.0,8.0,False
null,0.0,,431,120,0.5,2.0,7.0,6.0,False
null_any,0.0,,431,0,,,,,False
null,0.0,,432,30,0.2024364471435547,3.0,14.0,9.0,False
null,0.0,,432,60,0.04656982421875,2.0,16.0,7.0,False
null,0.0,,432,120,0.1334228515625,3.0,9.0,4.0,False
null_any,0.0,,432,0,,,,,False
null,0.0,,433,30,0.8810577392578125,1.0,7.0,11.0,False
null,0.0,,433,60,0.7482776641845703,1.0,9.0,11.0,False
null,0.0,,433,120,0.19384765625,2.0,8.0,4.0,False
null_any,0.0,,433,0,,,,,False
null,0.0,,434,30,0.808344841003418,1.0,9.0,12.0,False
null,0.0,,434,60,0.7214014530181885,2.0,12.0,14.0,False
null,0.0,,434,120,0.5981903076171875,2.0,8.0,8.0,False
null_any,0.0,,434,0,,,,,False
null,0.0,,435,30,0.3145294189453125,2.0,10.0,7.0,False
null,0.0,,435,60,0.3238029479980469,2.0,11.0,8.0,False
null,0.0,,435,120,0.5,2.0,7.0,6.0,False
null_any,0.0,,435,0,,,,,False
null,0.0,,436,30,0.2517223358154297,2.0,12.0,8.0,False
null,0.0,,436,60,0.4999999999999999,1.0,8.0,7.0,False
null,0.0,,436,120,0.7255859375,1.0,5.0,6.0,False
null_any,0.0,,436,0,,,,,False
null,0.0,,437,30,0.5880985260009766,2.0,10.0,10.0,False
null,0.0,,437,60,0.5927352905273438,2.0,9.0,9.0,False
null,0.0,,437,120,0.696380615234375,3.0,7.0,8.0,False
null_any,0.0,,437,0,,,,,False
null,0.0,,438,30,0.01544189453125,4.0,14.0,4.0,True
null,0.0,,438,60,0.048126220703125,3.0,13.0,5.0,False
null,0.0,,438,120,0.29052734375,3.0,8.0,5.0,False
null_any,0.0,,438,0,,,,,True
null,0.0,,439,30,0.4999999999999999,2.0,8.0,7.0,False
null,0.0,,439,60,0.6681880950927734,1.0,10.0,11.0,False
null,0.0,,439,120,0.5,1.0,7.0,6.0,False
null_any,0.0,,439,0,,,,,False
null,0.0,,440,30,0.9053764343261719,2.0,8.0,13.0,False
null,0.0,,440,60,0.9754791259765625,0.0,5.0,12.0,False
null,0.0,,440,120,0.8810577392578125,2.0,7.0,11.0,False
null_any,0.0,,440,0,,,,,False
null,0.0,,441,30,0.5,1.0,9.0,8.0,False
null,0.0,,441,60,0.03917694091796875,4.0,15.0,6.0,False
null,0.0,,441,120,0.048126220703125,3.0,13.0,5.0,False
null_any,0.0,,441,0,,,,,False
null,0.0,,442,30,0.7727508544921875,2.0,7.0,9.0,False
null,0.0,,442,60,0.9282684326171875,1.0,6.0,11.0,False
null,0.0,,442,120,0.8338470458984375,1.0,7.0,10.0,False
null_any,0.0,,442,0,,,,,False
null,0.0,,443,30,0.9713134765625,1.0,4.0,10.0,False
null,0.0,,443,60,0.940765380859375,0.0,5.0,10.0,False
null,0.0,,443,120,0.7596588134765625,2.0,8.0,10.0,False
null_any,0.0,,443,0,,,,,False
null,0.0,,444,30,0.7382664680480957,0.0,10.0,12.0,False
null,0.0,,444,60,0.6761970520019531,1.0,9.0,10.0,False
null,0.0,,444,120,0.6681880950927734,2.0,10.0,11.0,False
null_any,0.0,,444,0,,,,,False
null,0.0,,445,30,0.8949432373046875,0.0,6.0,10.0,False
null,0.0,,445,60,0.5927352905273438,2.0,9.0,9.0,False
null,0.0,,445,120,0.38720703125,2.0,7.0,5.0,False
null_any,0.0,,445,0,,,,,False
null,0.0,,446,30,0.2272491455078125,2.0,10.0,6.0,False
null,0.0,,446,60,0.3238029479980469,1.0,11.0,8.0,False
null,0.0,,446,120,0.376953125,2.0,6.0,4.0,False
null_any,0.0,,446,0,,,,,False
null,0.0,,447,30,0.9615936279296875,1.0,5.0,11.0,False
null,0.0,,447,60,0.9423408508300781,0.0,7.0,13.0,False
null,0.0,,447,120,0.8949432373046875,1.0,6.0,10.0,False
null_any,0.0,,447,0,,,,,False
null,0.0,,448,30,0.30361938476562494,3.0,9.0,6.0,False
null,0.0,,448,60,0.1661529541015625,3.0,11.0,6.0,False
null,0.0,,448,120,0.61279296875,3.0,6.0,6.0,False
null_any,0.0,,448,0,,,,,False
null,0.0,,449,30,0.9936370849609375,0.0,4.0,13.0,False
null,0.0,,449,60,0.8568606376647949,1.0,9.0,13.0,False
null,0.0,,449,120,0.8665771484375,0.0,5.0,8.0,False
null_any,0.0,,449,0,,,,,False
null,0.0,,450,30,0.13158798217773438,4.0,13.0,7.0,False
null,0.0,,450,60,0.787821888923645,1.0,11.0,14.0,False
null,0.0,,450,120,0.91021728515625,0.0,5.0,9.0,False
null_any,0.0,,450,0,,,,,False
null,0.0,,451,30,0.4999999999999999,1.0,8.0,7.0,False
null,0.0,,451,60,0.5,2.0,12.0,11.0,False
null,0.0,,451,120,0.696380615234375,2.0,7.0,8.0,False
null_any,0.0,,451,0,,,,,False
null,0.0,,452,30,0.8338470458984375,0.0,7.0,10.0,False
null,0.0,,452,60,0.91021728515625,1.0,5.0,9.0,False
null,0.0,,452,120,0.40726470947265625,2.0,10.0,8.0,False
null_any,0.0,,452,0,,,,,False
null,0.0,,453,30,0.696380615234375,1.0,7.0,8.0,False
null,0.0,,453,60,0.7596588134765625,1.0,8.0,10.0,False
null,0.0,,453,120,0.30361938476562494,2.0,9.0,6.0,False
null_any,0.0,,453,0,,,,,False
null,0.0,,454,30,0.30361938476562494,3.0,9.0,6.0,False
null,0.0,,454,60,0.08353424072265625,4.0,13.0,6.0,False
null,0.0,,454,120,0.08978271484375,3.0,10.0,4.0,False
null_any,0.0,,454,0,,,,,False
null,0.0,,455,30,0.6854705810546875,1.0,8.0,9.0,False
null,0.0,,455,60,0.5,2.0,9.0,8.0,False
null,0.0,,455,120,0.696380615234375,1.0,7.0,8.0,False
null_any,0.0,,455,0,,,,,False
null,0.0,,456,30,0.9423408508300781,1.0,7.0,13.0,False
null,0.0,,456,60,0.9461239278316498,1.0,9.0,16.0,False
null,0.0,,456,120,0.982421875,0.0,4.0,11.0,False
null_any,0.0,,456,0,,,,,False
null,0.0,,457,30,0.8810577392578125,1.0,7.0,11.0,False
null,0.0,,457,60,0.7382664680480957,2.0,10.0,12.0,False
null,0.0,,457,120,0.8203582763671875,1.0,8.0,11.0,False
null_any,0.0,,457,0,,,,,False
null,0.0,,458,30,0.27062809467315674,2.0,14.0,10.0,False
null,0.0,,458,60,0.33181190490722656,1.0,12.0,9.0,False
null,0.0,,458,120,0.4018096923828125,1.0,9.0,7.0,False
null_any,0.0,,458,0,,,,,False
null,0.0,,459,30,0.696380615234375,1.0,7.0,8.0,False
null,0.0,,459,60,0.41190147399902344,2.0,11.0,9.0,False
null,0.0,,459,120,0.395263671875,3.0,8.0,6.0,False
null_any,0.0,,459,0,,,,,False
null,0.0,,460,30,0.5,2.0,6.0,5.0,False
null,0.0,,460,60,0.5981903076171875,1.0,8.0,8.0,False
null,0.0,,460,120,0.7596588134765625,1.0,8.0,10.0,False
null_any,0.0,,460,0,,,,,False
null,0.0,,461,30,0.6761970520019531,0.0,9.0,10.0,False
null,0.0,,461,60,0.4159059524536133,1.0,12.0,10.0,False
null,0.0,,461,120,0.9682159423828125,0.0,6.0,13.0,False
null_any,0.0,,461,0,,,,,False
null,0.0,,462,30,0.9979095458984375,0.0,3.0,13.0,False
null,0.0,,462,60,0.9330997467041016,1.0,8.0,14.0,False
null,0.0,,462,120,0.9282684326171875,0.0,6.0,11.0,False
null_any,0.0,,462,0,,,,,False
null,0.0,,463,30,0.9946889877319336,0.0,6.0,17.0,False
null,0.0,,463,60,0.9940910339355469,0.0,5.0,15.0,False
null,0.0,,463,120,0.5,2.0,6.0,5.0,False
null_any,0.0,,463,0,,,,,False
null,0.0,,464,30,0.3505540192127228,2.0,15.0,12.0,False
null,0.0,,464,60,0.7382664680480957,1.0,10.0,12.0,False
null,0.0,,464,120,0.84912109375,1.0,6.0,9.0,False
null_any,0.0,,464,0,,,,,False
null,0.0,,465,30,0.6854705810546875,2.0,8.0,9.0,False
null,0.0,,465,60,0.9680426716804504,0.0,8.0,16.0,False
null,0.0,,465,120,0.8810577392578125,1.0,7.0,11.0,False
null_any,0.0,,465,0,,,,,False
null,0.0,,466,30,0.41190147399902344,1.0,11.0,9.0,False
null,0.0,,466,60,0.21217811107635498,2.0,15.0,10.0,False
null,0.0,,466,120,0.1189422607421875,4.0,12.0,6.0,False
null_any,0.0,,466,0,,,,,False
null,0.0,,467,30,0.84912109375,1.0,6.0,9.0,False
null,0.0,,467,60,0.84912109375,0.0,6.0,9.0,False
null,0.0,,467,120,0.8665771484375,1.0,5.0,8.0,False
null_any,0.0,,467,0,,,,,False
null,0.0,,468,30,0.5880985260009766,1.0,10.0,10.0,False
null,0.0,,468,60,0.33181190490722656,3.0,12.0,9.0,False
null,0.0,,468,120,0.70947265625,1.0,6.0,7.0,False
null_any,0.0,,468,0,,,,,False
null,0.0,,469,30,0.33181190490722656,1.0,12.0,9.0,False
null,0.0,,469,60,0.5,2.0,11.0,10.0,False
null,0.0,,469,120,0.11328125,3.0,8.0,3.0,False
null_any,0.0,,469,0,,,,,False
null,0.0,,470,30,0.10501980781555176,3.0,15.0,8.0,False
